id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
354,BP10120,Pisang-Pisang,Kandelia candell,Pohon Dewasa,icon/mature_tree.svg,-,57,24,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2181423,102.0009880,55.17006929,7.49,Belum,-,-,Juwono S.,10/10/2021 8:54,"200,000.00",631.23,-,Brown (1997),media/1633848920734.jpg,media/1633848959887.jpg,media/1633848975982.jpg,media/1633848985060.jpg,adopsipohonriau/354
355,BP10121,Geronggang,Cratoxylum formosum ,Pohon Muda,icon/young_tree.svg,-,46,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2183425,102.0008419,52.77732902,7.51,Belum,-,-,Juwono S.,10/10/2021 8:57,"50,000.00",397.98,-,Brown (1997),media/1633849171927.jpg,media/1633849199738.jpg,media/1633849217948.jpg,media/1633849229649.jpg,adopsipohonriau/355
356,BP10122,Terentang,Campnosperma spp,Pohon Muda,icon/young_tree.svg,-,65,24,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2182271,102.0007958,24.41910532,7.5,Belum,-,-,Juwono S.,10/10/2021 9:01,"50,000.00",631.23,-,Brown (1997),media/1633849504865.jpg,media/1633849517717.jpg,media/1633849540171.jpg,media/1633849562405.jpg,adopsipohonriau/356
357,BP10123,Ramin,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,56,27,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2181229,102.0007869,28.10961691,7.49,Belum,-,-,Juwono S.,10/10/2021 9:08,"50,000.00",850.36,-,Brown (1997),media/1633849781991.jpg,media/1633849857284.jpg,media/1633849875548.jpg,media/1633849905943.jpg,adopsipohonriau/357
358,BP10124,Punak,Tetramerista glabra,Pohon Dewasa,icon/mature_tree.svg,-,40,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2182114,102.0007585,15.26860264,7.5,Belum,-,-,Juwono S.,10/10/2021 9:11,"200,000.00","2,420.68",-,Krisnawati et al. (2012),media/1633850046437.jpg,media/1633850063443.jpg,media/1633850082189.jpg,media/1633850092788.jpg,adopsipohonriau/358
359,BP10125,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,36,22,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2180973,102.0008168,19.3836586,7.49,Belum,-,-,Juwono S.,10/10/2021 9:16,"200,000.00","2,465.36",-,Krisnawati et al. (2012),media/1633850247603.jpg,media/1633850264378.jpg,media/1633850278737.jpg,media/1633850299328.jpg,adopsipohonriau/359
360,BP10126,Ramin,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,-,35,22,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2181384,102.0007290,26.17908886,7.49,Belum,-,-,Juwono S.,10/10/2021 9:21,"200,000.00",506.5,-,Brown (1997),media/1633850550171.jpg,media/1633850589134.jpg,media/1633850603382.jpg,media/1633850616360.jpg,adopsipohonriau/360
361,BP10127,Geronggang,Cratoxylum formosum ,Pohon Dewasa,icon/mature_tree.svg,-,35,19,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2181516,102.0006115,13.81772073,7.5,Belum,-,-,Juwono S.,10/10/2021 9:24,"200,000.00",349.54,-,Brown (1997),media/1633850796156.jpg,media/1633850811891.jpg,media/1633850829550.jpg,media/1633850840181.jpg,adopsipohonriau/361
362,BP10128,Geronggang,Cratoxylum formosum ,Pohon Dewasa,icon/mature_tree.svg,-,32,22,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2181715,102.0006605,29.30225229,7.5,Belum,-,-,Juwono S.,10/10/2021 9:28,"200,000.00",506.5,-,Brown (1997),media/1633850967710.jpg,media/1633851012916.jpg,media/1633851026283.jpg,media/1633851036317.jpg,adopsipohonriau/362
363,BP10129,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,25,19,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2180703,102.0007010,28.09835165,7.49,Belum,-,-,Juwono S.,10/10/2021 9:31,"200,000.00","1,048.61",-,Krisnawati et al. (2012),media/1633851177673.jpg,media/1633851247598.jpg,media/1633851262854.jpg,media/1633851271976.jpg,adopsipohonriau/363
364,BP10130,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,62,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2180231,102.0006431,9.469032952,7.48,Belum,-,-,Juwono S.,10/10/2021 9:35,"200,000.00",932.31,-,Brown (1997),media/1633851385676.jpg,media/1633851457535.jpg,media/1633851488818.jpg,media/1633851499763.jpg,adopsipohonriau/364
365,BP10131,Geronggang,Cratoxylum formosum ,Pohon Dewasa,icon/mature_tree.svg,-,40,23,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2179976,102.0005045,8.883385183,7.49,Belum,-,-,Juwono S.,10/10/2021 9:39,"200,000.00",566.79,-,Brown (1997),media/1633851690596.jpg,media/1633851722029.jpg,media/1633851736117.jpg,media/1633851754673.jpg,adopsipohonriau/365
366,BP10132,Pisang-Pisang,Kandelia candell,Pohon Dewasa,icon/mature_tree.svg,-,75,31,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2179726,102.0005630,14.04403908,7.48,Belum,-,-,Juwono S.,10/10/2021 9:44,"200,000.00","1,206.14",-,Brown (1997),media/1633851887260.jpg,media/1633851927637.jpg,media/1633851942844.jpg,media/1633851957415.jpg,adopsipohonriau/366
367,BP10133,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,32,21,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2177782,102.0005048,30.25062981,7.46,Belum,-,-,Juwono S.,10/10/2021 9:47,"200,000.00","1,872.03",-,Krisnawati et al. (2012),media/1633852081149.jpg,media/1633852121166.jpg,media/1633852137881.jpg,media/1633852151703.jpg,adopsipohonriau/367
368,BP10134,Geronggang,Cratoxylum formosum ,Pohon Dewasa,icon/mature_tree.svg,-,40,26,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2178601,102.0005127,26.82084562,7.47,Belum,-,-,Juwono S.,10/10/2021 9:50,"200,000.00",772.92,-,Brown (1997),media/1633852312874.jpg,media/1633852352918.jpg,media/1633852366887.jpg,media/1633852390371.jpg,adopsipohonriau/368
369,BP10135,Geronggang,Cratoxylum formosum ,Pohon Muda,icon/young_tree.svg,-,30,24,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2178286,102.0005287,17.82188983,7.47,Belum,-,-,Juwono S.,10/10/2021 9:54,"50,000.00",631.23,-,Brown (1997),media/1633852551038.jpg,media/1633852589790.jpg,media/1633852610715.jpg,media/1633852621166.jpg,adopsipohonriau/369
370,BP20225,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,20,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 8:48,"200,000.00",0.72,-,Krisnawati et al. (2012),media/1633848426484.jpg,media/1633848438833.jpg,media/1633848461946.jpg,media/1633848388765.jpg,adopsipohonriau/370
371,BP20226,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,23,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 8:53,"200,000.00",1.74,-,Krisnawati et al. (2012),media/1633848706782.jpg,media/1633848732133.jpg,media/1633848766259.jpg,media/1633848691122.jpg,adopsipohonriau/371
372,BP20227,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,24,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 8:56,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1633848983665.jpg,media/1633848875567.jpg,media/1633849005996.jpg,media/1633848955373.jpg,adopsipohonriau/372
373,BP20228,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,34,21,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 9:00,"200,000.00",1.52,-,Krisnawati et al. (2012),media/1633849213601.jpg,media/1633849120846.jpg,media/1633849241695.jpg,media/1633849195203.jpg,adopsipohonriau/373
374,BP10136,Pisang-Pisang,Kandelia candell,Pohon Dewasa,icon/mature_tree.svg,-,56,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2179060,102.0005947,26.18071513,7.47,Belum,-,-,Juwono S.,10/10/2021 10:00,"200,000.00",932.31,-,Brown (1997),media/1633852750182.jpg,media/1633852815691.jpg,media/1633852833099.jpg,media/1633852852056.jpg,adopsipohonriau/374
375,BP10137,Geronggang,Cratoxylum formosum ,Pohon Dewasa,icon/mature_tree.svg,-,32,21,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2177525,102.0004975,36.82416512,7.46,Belum,-,-,Juwono S.,10/10/2021 10:02,"200,000.00",450.26,-,Brown (1997),media/1633853040597.jpg,media/1633853063412.jpg,media/1633853085465.jpg,media/1633853095635.jpg,adopsipohonriau/375
376,BP20230,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,21,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 9:05,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1633849643411.jpg,media/1633849657093.jpg,media/1633849679959.jpg,media/1633849621084.jpg,adopsipohonriau/376
377,BP20232,Dungun,Tarrietia spp,Pohon Dewasa,icon/mature_tree.svg,-,30,20,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 9:12,"200,000.00",397.98,-,Brown (1997),media/1633850092549.jpg,media/1633850105418.jpg,media/1633850124333.jpg,media/1633850076157.jpg,adopsipohonriau/377
378,BP20234,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,22,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 9:18,"200,000.00",3.47,-,Krisnawati et al. (2012),media/1633850592961.jpg,media/1633850571181.jpg,media/1633850662210.jpg,media/1633850644024.jpg,adopsipohonriau/378
379,BP20236,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,18,21,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 9:30,"200,000.00",450.26,-,Brown (1997),media/1633851129867.jpg,media/1633851078698.jpg,media/1633851161285.jpg,media/1633851109094.jpg,adopsipohonriau/379
380,BP20238,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,29,22,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 9:36,"200,000.00",506.5,-,Brown (1997),media/1633851446239.jpg,media/1633851421683.jpg,media/1633851481532.jpg,media/1633851400144.jpg,adopsipohonriau/380
381,BP20240,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,30,Hutan,Mangrove,Rakun,1.4472839,102.2678468,0,0.35,Belum,-,-,Arapik,10/10/2021 9:44,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1633851947111.jpg,media/1633851913472.jpg,media/1633851964223.jpg,media/1633851892064.jpg,adopsipohonriau/381
382,BP20242,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,37,Hutan,Mangrove,Rakun,1.4075237,102.3039794,0,1.07,Belum,-,-,Arapik,10/10/2021 9:49,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1633852391741.jpg,media/1633852451841.jpg,media/1633852413784.jpg,media/1633852313813.jpg,adopsipohonriau/382
383,BP10138,Geronggang,Cratoxylum formosum ,Pohon Muda,icon/young_tree.svg,-,51,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2176921,102.0003974,26.20035739,7.46,Belum,-,-,Juwono S.,10/10/2021 10:08,"50,000.00",932.31,-,Brown (1997),media/1633853375585.jpg,media/1633853395427.jpg,media/1633853412938.jpg,media/1633853424201.jpg,adopsipohonriau/383
384,BP20244,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,15,Hutan,Mangrove,Rakun,1.4472839,102.2678468,0,0.35,Belum,-,-,Arapik,10/10/2021 9:56,"200,000.00",0.29,-,Krisnawati et al. (2012),media/1633852938281.jpg,media/1633852989036.jpg,media/1633852967377.jpg,media/1633852914252.jpg,adopsipohonriau/384
385,BP20245,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,22,Hutan,Mangrove,Rakun,1.4075237,102.3039794,0,1.07,Belum,-,-,Arapik,10/10/2021 10:04,"200,000.00",0.8,-,Krisnawati et al. (2012),media/1633853112580.jpg,media/1633853071234.jpg,media/1633853166779.jpg,media/1633853140054.jpg,adopsipohonriau/385
386,BP20246,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,22,Hutan,Mangrove,Rakun,1.4075237,102.3039794,0,1.07,Belum,-,-,Arapik,10/10/2021 10:07,"200,000.00",0.72,-,Krisnawati et al. (2012),media/1633853330005.jpg,media/1633853397702.jpg,media/1633853437826.jpg,media/1633853381529.jpg,adopsipohonriau/386
387,BP10139,Pisang-Pisang,Kandelia candell,Pohon Muda,icon/young_tree.svg,-,56,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2178501,102.0005705,52.50577886,7.47,Belum,-,-,Juwono S.,10/10/2021 10:08,"50,000.00",932.31,-,Brown (1997),media/1633853551188.jpg,media/1633853613283.jpg,media/1633853631650.jpg,media/1633853640917.jpg,adopsipohonriau/387
388,BP20247,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,21,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/10/2021 10:13,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1633853547654.jpg,media/1633853568180.jpg,media/1633853587663.jpg,media/1633853527618.jpg,adopsipohonriau/388
389,BP20249,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32,23,Hutan,Mangrove,Rakun,1.4166109,102.3154298,0,0.21,Belum,-,-,Arapik,10/10/2021 10:14,"200,000.00",1.31,-,Krisnawati et al. (2012),media/1633853919205.jpg,media/1633853962258.jpg,media/1633853947248.jpg,media/1633853889939.jpg,adopsipohonriau/389
390,BP10140,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,123,32,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2177369,102.0006111,27.91124367,7.46,Belum,-,-,Juwono S.,10/10/2021 10:15,"50,000.00","31,871.28",-,Krisnawati et al. (2012),media/1633853790527.jpg,media/1633853831441.jpg,media/1633853849335.jpg,media/1633853861946.jpg,adopsipohonriau/390
391,BP20256,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/12/2021 8:01,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634018394980.jpg,media/1634018421152.jpg,media/1634018443563.jpg,media/1634018371386.jpg,adopsipohonriau/391
392,BP20257,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,28,Hutan,Mangrove,Rakun,1.4066736,102.3072223,0,0.77,Belum,-,-,Zahari,10/12/2021 8:05,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634018661048.jpg,media/1634018693788.jpg,media/1634018717304.jpg,media/1634018640209.jpg,adopsipohonriau/392
393,BP20259,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,29,Hutan,Mangrove,Rakun,1.4066736,102.3072223,0,0.77,Belum,-,-,Zahari,10/12/2021 8:12,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634019067268.jpg,media/1634019088289.jpg,media/1634019110081.jpg,media/1634019016348.jpg,adopsipohonriau/393
394,BP20260,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,20,Hutan,Mangrove,Rakun,1.4066736,102.3072223,0,0.77,Belum,-,-,Zahari,10/12/2021 8:16,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634019336879.jpg,media/1634019384326.jpg,media/1634019357531.jpg,media/1634019312848.jpg,adopsipohonriau/394
395,BP20261,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,51,18,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Zahari,10/12/2021 8:22,"200,000.00",304.85,-,Brown (1997),media/1634019689820.jpg,media/1634019705879.jpg,media/1634019731283.jpg,media/1634019661911.jpg,adopsipohonriau/395
396,BP20251,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,47,23,Hutan,Mangrove,Rakun,1.4121800,102.3161455,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 7:12,"200,000.00",566.79,-,Brown (1997),media/1634015479765.jpg,media/1634015498514.jpg,media/1634015529798.jpg,media/1634016350483.jpg,adopsipohonriau/396
397,BP20253,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,25,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 7:18,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634015799279.jpg,media/1634015824620.jpg,media/1634015852202.jpg,media/1634015876356.jpg,adopsipohonriau/397
398,BP20263,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,45,28,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 8:27,"200,000.00",932.31,-,Brown (1997),media/1634020006059.jpg,media/1634019986440.jpg,media/1634020028207.jpg,media/1634019947704.jpg,adopsipohonriau/398
399,BP20252,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,37,25,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 7:23,"200,000.00",1.86,-,Krisnawati et al. (2012),media/1634016106873.jpg,media/1634016123739.jpg,media/1634016154580.jpg,media/1634016177660.jpg,adopsipohonriau/399
400,BP20254,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,25,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 7:33,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634016712316.jpg,media/1634016737464.jpg,media/1634016772637.jpg,media/1634016797546.jpg,adopsipohonriau/400
401,BP20265,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,35,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 8:33,"200,000.00",3.82,-,Krisnawati et al. (2012),media/1634020290787.jpg,media/1634020367492.jpg,media/1634020333102.jpg,media/1634020256996.jpg,adopsipohonriau/401
402,BP20255,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,22,Hutan,Mangrove,Rakun,1.4121800,102.3161455,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 8:03,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634018510979.jpg,media/1634018255145.jpg,media/1634018277170.jpg,media/1634018355224.jpg,adopsipohonriau/402
403,BP20258,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,32,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 8:17,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1634019368924.jpg,media/1634019394564.jpg,media/1634019420843.jpg,media/1634019457679.jpg,adopsipohonriau/403
404,BP20267,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,27,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Zahari,10/12/2021 8:37,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634020633254.jpg,media/1634020607583.jpg,media/1634020655781.jpg,media/1634020591532.jpg,adopsipohonriau/404
405,BP20262,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,43,32,Hutan,Mangrove,Rakun,1.4278066,102.3193661,-5.273634904,0,Belum,-,-,Arapik,10/12/2021 8:23,"200,000.00","1,307.02",-,Brown (1997),media/1634019747470.jpg,media/1634019767036.jpg,media/1634019794059.jpg,media/1634019809994.jpg,adopsipohonriau/405
406,BP20264,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,40,32,Hutan,Mangrove,Rakun,1.4121800,102.3161455,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 8:28,"200,000.00","1,307.02",-,Brown (1997),media/1634020049565.jpg,media/1634020066384.jpg,media/1634020088079.jpg,media/1634020106598.jpg,adopsipohonriau/406
407,BP20266,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,40,28,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 8:33,"200,000.00",932.31,-,Brown (1997),media/1634020320495.jpg,media/1634020340376.jpg,media/1634020361247.jpg,media/1634020384949.jpg,adopsipohonriau/407
408,BP20270,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,28,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/12/2021 8:42,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634020867618.jpg,media/1634020922850.jpg,media/1634020886099.jpg,media/1634020831088.jpg,adopsipohonriau/408
409,BP20271,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,26,Hutan,Mangrove,Rakun,1.4066736,102.3072223,0,0.77,Belum,-,-,Zahari,10/12/2021 8:45,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634021292602.jpg,media/1634021390356.jpg,media/1634021363668.jpg,media/1634021267603.jpg,adopsipohonriau/409
410,BP20268,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,21,Hutan,Mangrove,Rakun,1.4287448,102.3097044,-5.273634904,0.13,Belum,-,-,Arapik,10/12/2021 8:38,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634020635105.jpg,media/1634020657539.jpg,media/1634020688932.jpg,media/1634020712409.jpg,adopsipohonriau/410
411,BP22069,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,22,Hutan,Mangrove,Rakun,1.4287448,102.3097044,-5.273634904,0.13,Belum,-,-,Arapik,10/12/2021 8:44,"200,000.00",1.74,-,Krisnawati et al. (2012),media/1634020926355.jpg,media/1634021008909.jpg,media/1634021027389.jpg,media/1634020953276.jpg,adopsipohonriau/411
412,BP20273,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,28,Hutan,Mangrove,Rakun,1.4252663,102.3054159,-1,0.62,Belum,-,-,Zahari,10/12/2021 8:55,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634021795762.jpg,media/1634021927911.jpg,media/1634021778042.jpg,media/1634021761048.jpg,adopsipohonriau/412
413,BP20272,Rakun,-,Pohon Dewasa,icon/mature_tree.svg,-,28,21,Hutan,Mangrove,Rakun,1.4278066,102.3193661,-5.273634904,0,Belum,-,-,Arapik,10/12/2021 8:50,"200,000.00",450.26,-,Brown (1997),media/1634021411440.jpg,media/1634021280124.jpg,media/1634021304911.jpg,media/1634021378933.jpg,adopsipohonriau/413
414,BP20275,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,20,Hutan,Mangrove,Rakun,1.4066736,102.3072223,0,0.77,Belum,-,-,Zahari,10/12/2021 9:01,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634022146331.jpg,media/1634022199790.jpg,media/1634022181725.jpg,media/1634022122719.jpg,adopsipohonriau/414
415,BP20274,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,24,Hutan,Mangrove,Rakun,1.4360395,102.3030259,-5.273634904,0.69,Belum,-,-,Arapik,10/12/2021 8:59,"200,000.00",2.52,-,Krisnawati et al. (2012),media/1634021765432.jpg,media/1634021821274.jpg,media/1634021932676.jpg,media/1634021784239.jpg,adopsipohonriau/415
416,BP20276,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,20,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:06,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634022243171.jpg,media/1634022263924.jpg,media/1634022287032.jpg,media/1634022349949.jpg,adopsipohonriau/416
417,BP20277,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,36,Hutan,Mangrove,Rakun,1.4066736,102.3072223,0,0.77,Belum,-,-,Zahari,10/12/2021 9:06,"200,000.00",3.82,-,Krisnawati et al. (2012),media/1634022534878.jpg,media/1634022626412.jpg,media/1634022571011.jpg,media/1634022498967.jpg,adopsipohonriau/417
418,BP20278,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,25,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:12,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634022627010.jpg,media/1634022699462.jpg,media/1634022726152.jpg,media/1634022665068.jpg,adopsipohonriau/418
419,BP20279,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,Hutan,Mangrove,Rakun,1.4251860,102.3051366,25,0.64,Belum,-,-,Zahari,10/12/2021 9:12,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634022829592.jpg,media/1634022883571.jpg,media/1634022853023.jpg,media/1634022793715.jpg,adopsipohonriau/419
420,BP20281,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:19,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634023077650.jpg,media/1634023110013.jpg,media/1634022878546.jpg,media/1634023144156.jpg,adopsipohonriau/420
421,BP20280,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,22,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:24,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634023365364.jpg,media/1634023382825.jpg,media/1634023402962.jpg,media/1634023431688.jpg,adopsipohonriau/421
